filename,width,height,class,xmin,ymin,xmax,ymax
plastico_3427.png,256,256,plastico,0,0,256,256
plastico_1413.png,256,256,plastico,0,0,256,256
plastico_1108.png,256,256,plastico,0,0,256,256
plastico_1686.png,256,256,plastico,0,0,256,256
plastico_1447.png,256,256,plastico,0,0,256,256
plastico_490.png,256,256,plastico,0,0,256,256
plastico_255.png,256,256,plastico,0,0,256,256
plastico_927.png,256,256,plastico,0,0,256,256
plastico_3725.png,256,256,plastico,0,0,256,256
plastico_1048.png,256,256,plastico,0,0,256,256
plastico_3245.png,256,256,plastico,0,0,256,256
plastico_311.png,256,256,plastico,0,0,256,256
plastico_2814.png,256,256,plastico,0,0,256,256
plastico_1445.png,256,256,plastico,0,0,256,256
plastico_1191.png,256,256,plastico,0,0,256,256
plastico_906.png,256,256,plastico,0,0,256,256
plastico_1482.png,256,256,plastico,0,0,256,256
plastico_958.png,256,256,plastico,0,0,256,256
plastico_3123.png,256,256,plastico,0,0,256,256
plastico_2347.png,256,256,plastico,0,0,256,256
plastico_3433.png,256,256,plastico,0,0,256,256
plastico_3709.png,256,256,plastico,0,0,256,256
plastico_720.png,256,256,plastico,0,0,256,256
plastico_2816.png,256,256,plastico,0,0,256,256
plastico_2887.png,256,256,plastico,0,0,256,256
plastico_2759.png,256,256,plastico,0,0,256,256
plastico_1338.png,256,256,plastico,0,0,256,256
plastico_3707.png,256,256,plastico,0,0,256,256
plastico_2258.png,256,256,plastico,0,0,256,256
plastico_2706.png,256,256,plastico,0,0,256,256
plastico_606.png,256,256,plastico,0,0,256,256
plastico_2196.png,256,256,plastico,0,0,256,256
plastico_1665.png,256,256,plastico,0,0,256,256
plastico_359.png,256,256,plastico,0,0,256,256
plastico_3610.png,256,256,plastico,0,0,256,256
plastico_968.png,256,256,plastico,0,0,256,256
plastico_3231.png,256,256,plastico,0,0,256,256
plastico_2881.png,256,256,plastico,0,0,256,256
plastico_3586.png,256,256,plastico,0,0,256,256
plastico_3788.png,256,256,plastico,0,0,256,256
plastico_1935.png,256,256,plastico,0,0,256,256
plastico_3708.png,256,256,plastico,0,0,256,256
plastico_2532.png,256,256,plastico,0,0,256,256
plastico_1777.png,256,256,plastico,0,0,256,256
plastico_862.png,256,256,plastico,0,0,256,256
plastico_975.png,256,256,plastico,0,0,256,256
plastico_116.png,256,256,plastico,0,0,256,256
plastico_3637.png,256,256,plastico,0,0,256,256
plastico_2952.png,256,256,plastico,0,0,256,256
plastico_3011.png,256,256,plastico,0,0,256,256
plastico_1444.png,256,256,plastico,0,0,256,256
plastico_2567.png,256,256,plastico,0,0,256,256
plastico_3763.png,256,256,plastico,0,0,256,256
plastico_2259.png,256,256,plastico,0,0,256,256
plastico_1615.png,256,256,plastico,0,0,256,256
plastico_235.png,256,256,plastico,0,0,256,256
plastico_651.png,256,256,plastico,0,0,256,256
plastico_1396.png,256,256,plastico,0,0,256,256
plastico_2287.png,256,256,plastico,0,0,256,256
plastico_91.png,256,256,plastico,0,0,256,256
plastico_2529.png,256,256,plastico,0,0,256,256
plastico_506.png,256,256,plastico,0,0,256,256
plastico_2166.png,256,256,plastico,0,0,256,256
plastico_3254.png,256,256,plastico,0,0,256,256
plastico_3460.png,256,256,plastico,0,0,256,256
plastico_594.png,256,256,plastico,0,0,256,256
plastico_685.png,256,256,plastico,0,0,256,256
plastico_567.png,256,256,plastico,0,0,256,256
plastico_1627.png,256,256,plastico,0,0,256,256
