filename,width,height,class,xmin,ymin,xmax,ymax
organicos_785.png,256,256,organicos,0,0,256,256
organicos_609.png,256,256,organicos,0,0,256,256
organicos_1399.png,256,256,organicos,0,0,256,256
organicos_993.png,256,256,organicos,0,0,256,256
organicos_315.png,256,256,organicos,0,0,256,256
organicos_1060.png,256,256,organicos,0,0,256,256
organicos_1658.png,256,256,organicos,0,0,256,256
organicos_114.png,256,256,organicos,0,0,256,256
organicos_617.png,256,256,organicos,0,0,256,256
organicos_673.png,256,256,organicos,0,0,256,256
organicos_3.png,256,256,organicos,0,0,256,256
organicos_422.png,256,256,organicos,0,0,256,256
organicos_263.png,256,256,organicos,0,0,256,256
organicos_830.png,256,256,organicos,0,0,256,256
organicos_362.png,256,256,organicos,0,0,256,256
organicos_107.png,256,256,organicos,0,0,256,256
organicos_957.png,256,256,organicos,0,0,256,256
organicos_851.png,256,256,organicos,0,0,256,256
organicos_1280.png,256,256,organicos,0,0,256,256
organicos_1383.png,256,256,organicos,0,0,256,256
organicos_1411.png,256,256,organicos,0,0,256,256
organicos_1527.png,256,256,organicos,0,0,256,256
organicos_144.png,256,256,organicos,0,0,256,256
organicos_1158.png,256,256,organicos,0,0,256,256
organicos_885.png,256,256,organicos,0,0,256,256
organicos_196.png,256,256,organicos,0,0,256,256
organicos_1324.png,256,256,organicos,0,0,256,256
organicos_1446.png,256,256,organicos,0,0,256,256
organicos_1141.png,256,256,organicos,0,0,256,256
organicos_980.png,256,256,organicos,0,0,256,256
organicos_227.png,256,256,organicos,0,0,256,256
organicos_1049.png,256,256,organicos,0,0,256,256
organicos_1227.png,256,256,organicos,0,0,256,256
organicos_812.png,256,256,organicos,0,0,256,256
organicos_1256.png,256,256,organicos,0,0,256,256
organicos_1111.png,256,256,organicos,0,0,256,256
organicos_1147.png,256,256,organicos,0,0,256,256
organicos_351.png,256,256,organicos,0,0,256,256
organicos_1228.png,256,256,organicos,0,0,256,256
organicos_1589.png,256,256,organicos,0,0,256,256
organicos_1656.png,256,256,organicos,0,0,256,256
organicos_86.png,256,256,organicos,0,0,256,256
organicos_1258.png,256,256,organicos,0,0,256,256
organicos_1687.png,256,256,organicos,0,0,256,256
organicos_180.png,256,256,organicos,0,0,256,256
organicos_1317.png,256,256,organicos,0,0,256,256
organicos_184.png,256,256,organicos,0,0,256,256
organicos_1580.png,256,256,organicos,0,0,256,256
organicos_1306.png,256,256,organicos,0,0,256,256
organicos_1282.png,256,256,organicos,0,0,256,256
organicos_91.png,256,256,organicos,0,0,256,256
organicos_1003.png,256,256,organicos,0,0,256,256
organicos_659.png,256,256,organicos,0,0,256,256
organicos_1126.png,256,256,organicos,0,0,256,256
organicos_825.png,256,256,organicos,0,0,256,256
organicos_988.png,256,256,organicos,0,0,256,256
organicos_1743.png,256,256,organicos,0,0,256,256
organicos_665.png,256,256,organicos,0,0,256,256
organicos_569.png,256,256,organicos,0,0,256,256
organicos_876.png,256,256,organicos,0,0,256,256
organicos_903.png,256,256,organicos,0,0,256,256
organicos_950.png,256,256,organicos,0,0,256,256
organicos_899.png,256,256,organicos,0,0,256,256
organicos_1403.png,256,256,organicos,0,0,256,256
organicos_1688.png,256,256,organicos,0,0,256,256
organicos_1452.png,256,256,organicos,0,0,256,256
organicos_78.png,256,256,organicos,0,0,256,256
organicos_477.png,256,256,organicos,0,0,256,256
organicos_986.png,256,256,organicos,0,0,256,256
organicos_1681.png,256,256,organicos,0,0,256,256
organicos_1689.png,256,256,organicos,0,0,256,256
organicos_1094.png,256,256,organicos,0,0,256,256
organicos_881.png,256,256,organicos,0,0,256,256
organicos_1154.png,256,256,organicos,0,0,256,256
organicos_1697.png,256,256,organicos,0,0,256,256
organicos_1565.png,256,256,organicos,0,0,256,256
organicos_1091.png,256,256,organicos,0,0,256,256
organicos_308.png,256,256,organicos,0,0,256,256
organicos_799.png,256,256,organicos,0,0,256,256
organicos_906.png,256,256,organicos,0,0,256,256
organicos_1812.png,256,256,organicos,0,0,256,256
organicos_1295.png,256,256,organicos,0,0,256,256
organicos_1151.png,256,256,organicos,0,0,256,256
organicos_1720.png,256,256,organicos,0,0,256,256
organicos_89.png,256,256,organicos,0,0,256,256
organicos_951.png,256,256,organicos,0,0,256,256
organicos_1349.png,256,256,organicos,0,0,256,256
organicos_765.png,256,256,organicos,0,0,256,256
organicos_1820.png,256,256,organicos,0,0,256,256
organicos_38.png,256,256,organicos,0,0,256,256
organicos_620.png,256,256,organicos,0,0,256,256
organicos_1108.png,256,256,organicos,0,0,256,256
organicos_1537.png,256,256,organicos,0,0,256,256
organicos_898.png,256,256,organicos,0,0,256,256
organicos_687.png,256,256,organicos,0,0,256,256
organicos_1062.png,256,256,organicos,0,0,256,256
organicos_1206.png,256,256,organicos,0,0,256,256
organicos_131.png,256,256,organicos,0,0,256,256
organicos_1007.png,256,256,organicos,0,0,256,256
organicos_1336.png,256,256,organicos,0,0,256,256
organicos_1057.png,256,256,organicos,0,0,256,256
organicos_1494.png,256,256,organicos,0,0,256,256
