filename,width,height,class,xmin,ymin,xmax,ymax
papel_11.png,256,256,papel,0,0,256,256
papel_436.png,256,256,papel,0,0,256,256
papel_848.png,256,256,papel,0,0,256,256
papel_1858.png,256,256,papel,0,0,256,256
papel_2053.png,256,256,papel,0,0,256,256
papel_56.png,256,256,papel,0,0,256,256
papel_882.png,256,256,papel,0,0,256,256
papel_2417.png,256,256,papel,0,0,256,256
papel_2136.png,256,256,papel,0,0,256,256
papel_2096.png,256,256,papel,0,0,256,256
papel_663.png,256,256,papel,0,0,256,256
papel_1330.png,256,256,papel,0,0,256,256
papel_2596.png,256,256,papel,0,0,256,256
papel_2711.png,256,256,papel,0,0,256,256
papel_1416.png,256,256,papel,0,0,256,256
papel_682.png,256,256,papel,0,0,256,256
papel_2336.png,256,256,papel,0,0,256,256
papel_2611.png,256,256,papel,0,0,256,256
papel_2678.png,256,256,papel,0,0,256,256
papel_2672.png,256,256,papel,0,0,256,256
papel_257.png,256,256,papel,0,0,256,256
papel_98.png,256,256,papel,0,0,256,256
papel_2410.png,256,256,papel,0,0,256,256
papel_921.png,256,256,papel,0,0,256,256
papel_1699.png,256,256,papel,0,0,256,256
papel_1819.png,256,256,papel,0,0,256,256
papel_2060.png,256,256,papel,0,0,256,256
papel_2100.png,256,256,papel,0,0,256,256
papel_637.png,256,256,papel,0,0,256,256
papel_1212.png,256,256,papel,0,0,256,256
papel_2073.png,256,256,papel,0,0,256,256
papel_2604.png,256,256,papel,0,0,256,256
papel_1473.png,256,256,papel,0,0,256,256
papel_806.png,256,256,papel,0,0,256,256
papel_1328.png,256,256,papel,0,0,256,256
papel_223.png,256,256,papel,0,0,256,256
papel_2712.png,256,256,papel,0,0,256,256
papel_177.png,256,256,papel,0,0,256,256
papel_1984.png,256,256,papel,0,0,256,256
papel_159.png,256,256,papel,0,0,256,256
papel_2051.png,256,256,papel,0,0,256,256
papel_197.png,256,256,papel,0,0,256,256
papel_1989.png,256,256,papel,0,0,256,256
papel_1275.png,256,256,papel,0,0,256,256
papel_553.png,256,256,papel,0,0,256,256
papel_808.png,256,256,papel,0,0,256,256
papel_632.png,256,256,papel,0,0,256,256
papel_1669.png,256,256,papel,0,0,256,256
papel_2464.png,256,256,papel,0,0,256,256
papel_1499.png,256,256,papel,0,0,256,256
papel_994.png,256,256,papel,0,0,256,256
papel_448.png,256,256,papel,0,0,256,256
papel_2211.png,256,256,papel,0,0,256,256
papel_2319.png,256,256,papel,0,0,256,256
papel_1901.png,256,256,papel,0,0,256,256
papel_371.png,256,256,papel,0,0,256,256
papel_1064.png,256,256,papel,0,0,256,256
papel_1633.png,256,256,papel,0,0,256,256
papel_592.png,256,256,papel,0,0,256,256
papel_500.png,256,256,papel,0,0,256,256
papel_2083.png,256,256,papel,0,0,256,256
papel_583.png,256,256,papel,0,0,256,256
papel_944.png,256,256,papel,0,0,256,256
papel_1581.png,256,256,papel,0,0,256,256
papel_16.png,256,256,papel,0,0,256,256
papel_2078.png,256,256,papel,0,0,256,256
papel_1596.png,256,256,papel,0,0,256,256
papel_1943.png,256,256,papel,0,0,256,256
papel_568.png,256,256,papel,0,0,256,256
papel_1025.png,256,256,papel,0,0,256,256
papel_1004.png,256,256,papel,0,0,256,256
papel_2327.png,256,256,papel,0,0,256,256
papel_2452.png,256,256,papel,0,0,256,256
papel_1578.png,256,256,papel,0,0,256,256
papel_1786.png,256,256,papel,0,0,256,256
papel_2389.png,256,256,papel,0,0,256,256
papel_1481.png,256,256,papel,0,0,256,256
papel_643.png,256,256,papel,0,0,256,256
papel_1012.png,256,256,papel,0,0,256,256
papel_1070.png,256,256,papel,0,0,256,256
papel_1618.png,256,256,papel,0,0,256,256
papel_2273.png,256,256,papel,0,0,256,256
papel_1067.png,256,256,papel,0,0,256,256
papel_274.png,256,256,papel,0,0,256,256
papel_793.png,256,256,papel,0,0,256,256
papel_1531.png,256,256,papel,0,0,256,256
papel_1561.png,256,256,papel,0,0,256,256
papel_454.png,256,256,papel,0,0,256,256
papel_787.png,256,256,papel,0,0,256,256
papel_1967.png,256,256,papel,0,0,256,256
papel_591.png,256,256,papel,0,0,256,256
papel_1556.png,256,256,papel,0,0,256,256
papel_834.png,256,256,papel,0,0,256,256
papel_1256.png,256,256,papel,0,0,256,256
papel_391.png,256,256,papel,0,0,256,256
papel_988.png,256,256,papel,0,0,256,256
papel_2459.png,256,256,papel,0,0,256,256
papel_1458.png,256,256,papel,0,0,256,256
papel_267.png,256,256,papel,0,0,256,256
papel_252.png,256,256,papel,0,0,256,256
papel_1789.png,256,256,papel,0,0,256,256
papel_1995.png,256,256,papel,0,0,256,256
papel_263.png,256,256,papel,0,0,256,256
papel_1727.png,256,256,papel,0,0,256,256
papel_255.png,256,256,papel,0,0,256,256
papel_1381.png,256,256,papel,0,0,256,256
papel_240.png,256,256,papel,0,0,256,256
papel_265.png,256,256,papel,0,0,256,256
papel_1588.png,256,256,papel,0,0,256,256
papel_104.png,256,256,papel,0,0,256,256
papel_2056.png,256,256,papel,0,0,256,256
papel_2029.png,256,256,papel,0,0,256,256
papel_1022.png,256,256,papel,0,0,256,256
papel_1367.png,256,256,papel,0,0,256,256
papel_1560.png,256,256,papel,0,0,256,256
papel_114.png,256,256,papel,0,0,256,256
papel_490.png,256,256,papel,0,0,256,256
papel_253.png,256,256,papel,0,0,256,256
papel_713.png,256,256,papel,0,0,256,256
papel_493.png,256,256,papel,0,0,256,256
papel_2172.png,256,256,papel,0,0,256,256
papel_1359.png,256,256,papel,0,0,256,256
papel_2663.png,256,256,papel,0,0,256,256
papel_2321.png,256,256,papel,0,0,256,256
papel_1542.png,256,256,papel,0,0,256,256
papel_206.png,256,256,papel,0,0,256,256
papel_1154.png,256,256,papel,0,0,256,256
